"customer_id","country_id","gender","join_date","age","contact_propensity","churn_flag"
"WR10010448",4,"F",2018-01-18,29,0.230464599632957,1
"WR10016427",1,"M",2020-03-27,40,0.473002994301169,0
"WR10014270",7,"F",2020-05-24,40,0.00376702405099971,0
"WR10055587",12,"F",2019-07-26,68,0.195305708490293,NA
"WR10054389",12,"F",2020-02-06,49,0.176856949676422,0
"WR10047696",16,"F",2020-06-12,54,0.235970250169033,0
"WR10039871",16,"M",2017-12-26,51,0.0189317106152806,0
"WR10036820",4,"F",2020-06-13,51,0.106056215589684,0
"WR10053930",12,"F",2019-08-28,49,0.495991500048295,1
"WR10030538",1,"M",2019-08-13,57,0.250362213851058,1
"WR10031486",4,"F",2020-06-25,45,0.059499661933739,0
"WR10009282",1,"F",2019-05-12,31,0.326378827393026,1
"WR10045160",1,"M",2018-05-08,42,0.270549599150005,1
"WR10051145",4,"F",2019-02-09,41,0.212112431179368,0
"WR10014540",4,"F",2020-07-01,54,0.465179175118323,0
"WR10053255",4,"F",2020-04-18,71,0.241862262146238,0
"WR10054410",12,"M",2019-05-01,59,0.119772046749734,1
"WR10037609",1,"F",2019-11-27,53,0.0738916256157636,0
"WR10020331",16,"M",2019-11-06,64,0.0347725297015358,1
"WR10004719",12,"M",2019-04-11,33,0.202163624070318,1
"WR10026225",1,"M",2019-03-16,44,0.0738916256157636,0
"WR10019897",4,"F",2020-01-31,53,0.030908915290254,0
"WR10012792",4,"M",2020-03-28,34,0.167487684729064,0
"WR10044779",12,"M",2019-07-15,33,0.586786438713416,1
"WR10049044",1,"F",2020-03-26,39,0.163237708876654,0
"WR10055096",4,"F",2020-05-30,30,0.0311986863711002,0
"WR10010390",12,"M",2020-06-23,27,0.0532212885154062,0
"WR10039253",16,"F",2018-12-20,52,0.189413696513088,0
"WR10042601",16,"M",2020-06-23,47,0.0586303486912006,0
"WR10000101",4,"M",2020-04-29,35,0.0524485656331498,0
"WR10012345",1,"U",2019-05-25,32,0.343861682604076,1
"WR10017046",1,"F",2019-04-18,32,0.145368492224476,1
"WR10016110",16,"U",2018-07-27,61,0.18526031102096,1
"WR10015620",4,"F",2020-05-14,50,0.19376026272578,0
"WR10049218",16,"F",2019-02-28,59,0.448565633149812,1
"WR10004129",16,"F",2020-05-23,34,0.442866801893171,NA
"WR10030722",12,"M",2020-03-16,51,0.152902540326475,0
"WR10042497",1,"M",2019-10-25,40,0.00347725297015358,0
"WR10020251",12,"M",2020-05-10,50,0.269970056988313,0
"WR10023552",1,"M",2020-02-13,46,0.379117164107022,0
"WR10028633",12,"F",2019-11-07,45,0.217231720274317,0
"WR10022282",16,"F",2020-05-27,48,0.0928233362310441,0
"WR10036718",16,"F",2020-05-18,55,0.0778518303873273,0
"WR10005012",4,"F",2020-06-21,23,0.149521877716604,0
"WR10044272",7,"F",2020-03-11,55,0.284555201390901,1
"WR10050542",1,"M",2019-12-01,65,0.334492417656718,1
"WR10012808",4,"M",2020-06-27,28,0.161402492031295,0
"WR10037080",1,"M",2020-06-14,33,0.319810682893847,0
"WR10044325",16,"M",2019-02-23,42,0.321645899739206,0
"WR10055875",1,"U",2019-01-15,56,0.184584178498986,NA
"WR10019393",4,"F",2017-11-10,64,0.162464985994398,NA
"WR10037753",1,"F",2020-03-08,37,0.287066550758234,0
"WR10023565",16,"M",2019-03-06,33,0.40123635661161,1
"WR10005163",16,"M",2020-05-05,31,0.0781416014681735,0
"WR10004320",12,"M",2020-05-23,29,0.0919540229885057,0
"WR10033699",1,"F",2019-02-19,66,0.0192214816961267,0
"WR10018814",16,"M",2019-09-09,39,0.138800347725297,0
"WR10010528",16,"M",2019-06-27,29,0.241862262146238,1
"WR10019738",12,"F",2020-06-20,54,0.0169033130493577,0
"WR10036887",16,"M",2020-05-31,40,0.0987153482082488,0
"WR10036354",16,"M",2020-04-16,59,0.765382014874915,0
"WR10038648",12,"F",2018-01-11,38,0.280401815898773,1
"WR10043110",7,"M",2020-01-06,44,0.170385395537525,0
"WR10026413",1,"F",2020-01-02,45,0.433690717666377,0
"WR10029677",1,"M",2020-06-18,35,0.039602047715638,0
"WR10011915",1,"M",2020-01-25,33,0.126533371969477,0
"WR10008078",1,"F",2020-04-10,34,0.298271032550951,0
"WR10016693",1,"F",2019-11-15,50,0.461122379986477,0
"WR10025956",1,"M",2019-03-24,35,0.0187385298947165,0
"WR10037054",12,"F",2018-02-12,49,0.0126533371969477,1
"WR10008601",12,"M",2019-03-22,36,0.198396600019318,0
"WR10039190",1,"F",2020-07-01,67,0.081425673717763,0
"WR10018823",4,"F",2018-10-18,49,0.0164203612479475,0
"WR10038402",16,"M",2018-12-06,50,0.222061238288419,0
"WR10031369",12,"F",2020-04-04,47,0.188737563991114,0
"WR10056147",12,"M",2020-05-24,47,0.444122476576838,0
"WR10005579",12,"F",2020-02-29,37,0.271322322032261,0
"WR10008260",12,"M",2020-02-05,29,0.0692552883222254,0
"WR10018336",16,"F",2019-11-03,54,0.194339804887472,0
"WR10022822",1,"M",2019-10-04,62,0.0369941079880228,1
"WR10018265",7,"F",2019-11-23,41,0.338452622428282,1
"WR10051105",12,"F",2020-04-02,50,0.0918574326282237,NA
"WR10026171",12,"F",2019-12-01,58,0.173283106345987,NA
"WR10033255",12,"F",2016-06-30,40,0.160726359509321,1
"WR10024738",12,"F",2019-04-01,47,0.129527673138221,0
"WR10004775",16,"M",2018-10-06,28,0.0478122283396117,0
"WR10007414",16,"M",2020-05-27,37,0.0715734569689945,0
"WR10018316",12,"M",2020-04-11,31,0.22872597314788,0
"WR10032556",4,"U",2020-01-30,61,0.19047619047619,0
"WR10021125",16,"F",2020-05-28,49,0.0760166135419685,0
"WR10018905",12,"M",2020-01-13,52,0.246305418719212,0
"WR10019526",12,"M",2020-04-16,39,0.147686660871245,NA
"WR10055028",16,"M",2019-11-10,41,0.119192504588042,0
"WR10017634",1,"M",2017-12-05,40,0.0580508065295084,1
"WR10035390",12,"M",2019-10-06,52,0.238481599536366,0
"WR10016584",7,"M",2019-11-21,62,0.121993625036221,1
"WR10043190",1,"M",2020-06-20,41,0.297111948227567,0
"WR10020831",12,"M",2019-01-22,54,0.176084226794166,0
"WR10056020",16,"M",2020-05-20,38,0.223316912972085,0
"WR10013657",12,"F",2019-01-30,31,0.0377668308702791,NA
"WR10038296",1,"M",2019-12-25,52,0.102385781898966,0
"WR10046958",16,"M",2019-03-30,43,0.322128851540616,0
"WR10023861",1,"M",2019-12-06,36,0.0788177339901478,0
"WR10015245",12,"F",2019-09-02,48,0.132908335748092,0
"WR10023086",12,"F",2019-04-24,59,0.0240509997102289,1
"WR10037740",12,"F",2020-02-09,29,0.0173862648507679,0
"WR10050430",1,"F",2020-04-27,69,0.148459383753501,0
"WR10000143",1,"M",2018-11-02,37,0.118226600985222,0
"WR10000353",4,"F",2020-03-27,39,0.70085965420651,0
"WR10010240",4,"M",2020-03-09,37,0.531826523712933,0
"WR10016086",1,"F",2020-03-26,56,0.34308895972182,0
"WR10029804",4,"M",2018-01-28,46,0.278663189413696,1
"WR10041295",4,"M",2018-11-01,46,0.306964164976335,0
"WR10000645",1,"F",2017-09-21,26,0.0892494929006085,1
"WR10030231",12,"M",2020-07-01,59,0.25142470781416,0
"WR10048481",7,"M",2018-09-04,47,0.0909881193856853,1
"WR10006826",4,"M",2017-02-23,33,0.156959335458321,1
"WR10015453",12,"M",2020-04-13,38,0.0804597701149425,0
"WR10002858",1,"M",2020-02-21,40,0.258282623394185,0
"WR10054271",16,"M",2018-08-28,52,0.878779097846035,NA
"WR10016196",1,"F",2018-12-22,42,0.185646672462088,0
"WR10020515",16,"M",2020-02-20,42,0.208152226407805,0
"WR10011430",16,"U",2019-12-15,26,0.113590263691684,1
"WR10026239",12,"F",2018-09-27,57,0.189800057954216,1
"WR10009343",4,"M",2020-02-29,33,0.230850961074085,0
"WR10004689",12,"F",2020-02-07,28,0.152902540326475,0
"WR10004881",16,"M",2019-09-08,43,0.498019897614218,0
"WR10038077",12,"F",2019-08-30,67,0.217714672075727,1
"WR10047455",1,"M",2019-09-14,39,0.0338066260987153,0
"WR10039792",1,"M",2019-09-27,40,0.0988119385685309,0
"WR10002241",4,"M",2019-06-25,32,0.464792813677195,1
"WR10023162",16,"M",2019-07-24,44,0.135516275475708,0
"WR10025955",1,"M",2020-05-20,58,0.103641456582633,0
"WR10006940",4,"M",2019-08-21,31,0.132232203226118,0
"WR10002336",16,"F",2020-03-13,31,0.0481019994204578,0
"WR10025935",4,"M",2018-02-19,44,0.00714768666087125,0
"WR10039462",16,"F",2019-08-07,59,0.414855597411378,1
"WR10021864",1,"F",2019-10-26,43,0.00589201197720467,0
"WR10050607",1,"F",2020-01-11,54,0.0261759876364339,0
"WR10051350",12,"M",2019-06-12,56,0.309475514343668,1
"WR10009681",16,"F",2019-12-05,27,0.138993528445861,1
"WR10003459",1,"F",2018-11-18,31,0.0677098425577127,1
"WR10028181",7,"F",2020-03-21,53,0.173476287066551,0
"WR10005552",16,"U",2020-04-13,32,0.132908335748092,0
"WR10033853",4,"F",2020-06-23,50,0.13754467304163,0
"WR10027998",12,"M",2020-01-30,60,0.266879165459287,0
"WR10003198",4,"F",2020-03-29,31,0.255578093306288,0
"WR10012544",12,"M",2018-08-17,40,0.0567951318458418,0
"WR10030553",16,"F",2020-02-28,53,0.521877716603883,0
"WR10041380",16,"F",2019-08-20,44,0.23249299719888,0
"WR10040486",12,"M",2019-04-23,61,0.0379600115908432,1
"WR10037269",12,"M",2020-02-11,25,0.209987443253163,0
"WR10036457",1,"M",2020-05-24,59,0.288129044721337,0
"WR10014234",16,"M",2020-02-14,19,0.152902540326475,0
"WR10007416",1,"M",2019-07-18,30,0.461508741427606,NA
"WR10044555",16,"F",2019-11-11,56,0.319231140732155,1
"WR10046151",4,"M",2020-01-04,48,0.0807495411957887,0
"WR10001830",16,"M",2019-12-26,36,0.127982227373708,0
"WR10030578",16,"F",2020-06-01,62,0.0521587945523037,0
"WR10035345",1,"F",2020-04-19,20,0.255384912585724,0
"WR10028053",7,"M",2020-02-22,60,0.155993431855501,1
"WR10003023",1,"M",2019-07-02,34,0.561479764319521,1
"WR10025359",4,"F",2020-04-18,42,0.0588235294117647,0
"WR10031598",12,"U",2020-02-06,64,0.168356997971602,0
"WR10045601",12,"M",2019-03-30,31,0.575678547280981,1
"WR10037362",12,"M",2020-03-28,65,0.485559741137834,1
"WR10053206",1,"M",2020-04-05,45,0.358736598087511,0
"WR10009631",1,"M",2020-03-22,29,0.0378634212305612,0
"WR10013225",12,"M",2020-03-18,32,0.0665507582343282,0
"WR10046250",1,"F",2019-11-27,62,0.0103351685501787,1
"WR10008693",12,"F",2017-10-27,26,0.390418236260021,1
"WR10044201",1,"M",2020-01-20,36,0.220998744325316,0
"WR10022846",12,"M",2019-10-09,55,0.270163237708877,1
"WR10054397",1,"F",2020-01-14,41,0.444412247657684,0
"WR10034390",4,"M",2020-04-16,52,0.276248430406645,NA
"WR10002261",12,"F",2019-02-21,39,0.197913648217908,NA
"WR10014307",4,"F",2019-10-07,58,0.344924176567179,1
"WR10053127",12,"M",2019-08-23,58,0.0980392156862745,1
"WR10021924",1,"M",2019-06-17,49,0.283879068868927,NA
"WR10023038",12,"M",2018-04-15,45,0.359509320969767,1
"WR10005312",16,"M",2020-04-01,30,0.227953250265623,0
"WR10045445",16,"F",2019-05-12,52,0.000482951801410219,0
"WR10013777",1,"M",2019-06-24,29,0.147976431952091,1
"WR10001967",1,"F",2019-12-17,34,0.030812324929972,1
"WR10006026",16,"M",2019-08-27,29,0.278180237612286,1
"WR10023289",1,"F",2020-04-17,57,0.00878972278566599,0
"WR10050765",1,"F",2020-03-17,54,0.252873563218391,0
"WR10022037",12,"M",2020-04-01,77,0.339708297111948,0
"WR10039094",4,"M",2020-05-15,58,0.465082584758041,0
"WR10048825",16,"M",2020-06-08,48,0.133874239350913,0
"WR10017496",1,"M",2020-02-13,50,0.0808461315560707,0
"WR10031408",12,"M",2019-12-29,54,0.0740848063363276,0
"WR10013741",16,"M",2020-06-16,37,0.169999034096397,0
"WR10002522",1,"U",2020-04-13,32,0.342799188640974,0
"WR10044132",4,"M",2019-05-04,35,0.0260793972761518,0
"WR10050758",4,"F",2020-03-09,48,0.329179947841205,0
"WR10018383",4,"M",2019-06-02,38,0.0745677581377378,0
"WR10008537",12,"M",2019-02-03,38,0.447599729546991,0
"WR10035835",1,"M",2020-02-24,33,0.342219646479281,0
"WR10039160",4,"U",2019-12-30,45,0.0470395054573554,0
"WR10054393",4,"M",2020-03-22,48,0.240316816381725,0
"WR10016866",4,"F",2020-02-15,56,0.32560610451077,NA
"WR10029683",4,"M",2017-08-19,51,0.24244180430793,1
"WR10056076",1,"F",2020-01-17,45,0.346469622331691,0
"WR10052296",4,"M",2019-09-26,49,0.295759683183618,0
"WR10045152",16,"F",2019-01-08,55,0.370134260600792,1
"WR10002846",1,"M",2020-03-20,31,0.00840336134453781,NA
"WR10035949",12,"M",2020-01-24,45,0.0126533371969477,NA
"WR10043551",7,"M",2020-05-10,51,0.09688013136289,0
"WR10014810",12,"M",2019-12-08,53,0.195209118130011,0
"WR10017872",12,"M",2019-04-04,57,0.105766444508838,1
"WR10044563",12,"M",2018-11-23,62,0.212788563701343,1
"WR10050169",1,"M",2020-06-03,57,0.195981841012267,0
"WR10010740",12,"M",2019-10-17,29,0.37902057374674,1
"WR10044490",16,"M",2020-04-27,55,0.156959335458321,0
"WR10000919",12,"F",2020-04-21,28,0.280305225538491,0
"WR10022291",1,"F",2020-05-16,31,0.266782575099005,0
"WR10044940",1,"M",2019-05-16,65,0.0227953250265623,0
"WR10007525",12,"M",2020-04-26,30,0.298367622911233,0
"WR10039322",16,"U",2020-01-16,30,0.728967449048585,0
"WR10054919",12,"M",2020-01-01,54,0.0104317589104607,0
"WR10026677",1,"M",2019-07-16,37,0.000386361441128175,0
"WR10035436",12,"U",2020-02-19,34,0.620303293731286,1
"WR10024295",4,"M",2019-07-23,59,0.294504008499952,NA
"WR10050961",7,"M",2019-09-15,36,0.518014102192601,1
"WR10045169",4,"M",2017-12-29,46,0.397759103641457,1
"WR10018031",1,"M",2020-04-23,62,0.243311117550468,NA
"WR10050478",16,"U",2020-03-31,44,0.162464985994398,NA
"WR10049813",12,"M",2019-05-19,48,0.248623587365981,0
"WR10011317",4,"M",2019-02-16,31,0.0854824688496088,1
"WR10025661",16,"F",2019-10-19,55,0.0144885540423066,NA
"WR10046950",16,"F",2017-12-21,56,0.236646382691007,1
"WR10047052",12,"F",2020-06-25,39,0.105476673427992,0
"WR10020554",12,"F",2019-04-04,68,0.00598860233748672,NA
"WR10050651",16,"F",2019-06-16,50,0.046266782575099,0
"WR10026057",4,"M",2020-05-01,75,0.249203129527673,NA
"WR10030483",12,"F",2019-07-24,53,0.0686757461605332,0
"WR10049942",12,"M",2020-01-11,56,0.123249299719888,0
"WR10029806",1,"M",2020-04-04,38,0.0716700473292765,NA
"WR10022807",12,"M",2016-03-19,40,0.301651695160823,1
"WR10041342",12,"M",2019-06-19,37,0.187964841108857,0
"WR10040886",1,"M",2019-09-04,46,0.121703853955375,0
"WR10008738",16,"M",2019-12-23,33,0.0696416497633536,NA
"WR10037868",12,"M",2019-07-25,34,0.0627837341833285,1
"WR10002957",4,"M",2019-12-25,30,0.263015551048005,1
"WR10034285",7,"F",2019-12-05,43,0.231430503235777,1
"WR10038420",16,"F",2017-09-16,51,0.222254419008983,NA
"WR10007129",1,"M",2019-06-13,34,0.40171930841302,1
"WR10051590",1,"M",2020-06-13,79,0.155800251134937,0
"WR10046245",1,"F",2020-01-26,32,0.516758427508935,0
"WR10022271",4,"M",2019-12-15,38,0.226794165942239,0
"WR10055403",7,"M",2020-05-21,63,0.0557326378827393,NA
"WR10014367",12,"M",2019-12-24,51,0.481889307447117,0
"WR10039355",16,"M",2019-04-07,44,0.0973630831643002,0
"WR10022998",12,"F",2018-05-15,47,0.0626871438230465,NA
"WR10027286",12,"F",2019-11-27,38,0.236356611610161,0
"WR10039337",4,"M",2019-06-02,39,0.618854438327055,0
"WR10007659",1,"U",2020-05-05,34,0.140442383850092,0
"WR10010743",12,"F",2020-01-16,32,0.178305805080653,0
"WR10017601",4,"F",2019-10-28,46,0.167101323287936,0
"WR10015133",12,"M",2020-04-17,64,0.00473292765382015,0
"WR10040160",12,"F",2020-03-31,32,0.13657876943881,0
"WR10043602",1,"M",2017-08-19,48,0.385781898966483,1
"WR10049880",4,"F",2020-02-06,46,0.0188351202549986,0
"WR10015862",1,"F",2017-10-26,57,0.0642325895875592,1
"WR10056269",16,"M",2020-04-28,40,0.469235970250169,0
"WR10012046",12,"M",2018-05-11,30,0.347725297015358,1
"WR10039375",12,"M",2020-04-20,37,0.239254322418623,0
"WR10015259",1,"M",2019-08-20,69,0.17724331111755,NA
"WR10004082",16,"F",2019-11-10,28,0.324640200907949,1
"WR10002346",4,"M",2019-10-19,26,0.429827103255095,1
"WR10050906",4,"F",2020-02-24,43,0.0885733603786342,0
"WR10023701",7,"F",2020-06-26,37,0.235680479088187,0
"WR10053584",16,"F",2019-04-08,54,0.159857046266783,0
"WR10018714",12,"M",2019-10-30,67,0.293441514536849,1
"WR10019127",12,"M",2019-08-28,53,0.208731768569497,0
"WR10030237",7,"F",2020-01-02,47,0.346179851250845,0
"WR10020041",12,"M",2019-04-14,51,0.193084130203806,0
"WR10032113",16,"M",2019-10-17,48,0.0312952767313822,NA
"WR10005090",12,"M",2020-04-17,32,0.159470684825654,0
"WR10029883",1,"M",2020-03-05,32,0.240606587462571,0
"WR10026391",16,"M",2019-08-18,41,0.0487781319424321,0
"WR10006664",16,"M",2020-02-16,26,0.204288611996523,0
"WR10038831",4,"F",2018-11-29,59,0.135999227277118,1
"WR10037443",4,"M",2020-06-20,63,0.293731285617695,0
"WR10023754",12,"M",2018-05-17,54,0.260697382401236,NA
"WR10046719",12,"M",2020-05-27,51,0.124987926204965,0
"WR10023455",1,"M",2020-05-08,39,0.0603689751762774,0
"WR10014892",4,"M",2019-07-20,74,0.111755046846325,NA
"WR10008093",16,"F",2020-04-23,29,0.134646962233169,0
"WR10025672",16,"F",2020-04-10,53,0.00164203612479475,0
"WR10019706",1,"M",2019-09-16,48,0.30058920119772,0
"WR10050875",16,"M",2019-01-12,70,0.189896648314498,1
"WR10028483",4,"F",2020-05-20,70,0.0628803245436105,0
"WR10022342",7,"M",2020-03-10,38,0.15502752825268,0
"WR10037124",12,"F",2019-10-16,59,0.540133294697189,1
"WR10040108",16,"U",2018-09-08,45,0.0211532889017676,0
"WR10056257",4,"M",2019-07-12,30,0.472809813580605,1
"WR10043377",1,"F",2019-03-06,55,0.23249299719888,1
"WR10027404",12,"M",2019-11-13,48,0.479377958079784,0
"WR10002103",1,"U",2018-04-25,39,0.0520622041920216,1
"WR10012412",12,"F",2019-10-13,31,0.0635564570655849,1
"WR10045817",4,"M",2019-05-04,58,0.287549502559645,1
"WR10021615",4,"F",2018-04-26,46,0.363952477542741,1
"WR10022788",1,"M",2019-03-08,44,0.181203515889114,0
"WR10032638",4,"F",2019-02-11,35,0.0975562638848643,0
"WR10011353",4,"U",2018-01-16,32,0.314691393798899,1
"WR10039304",1,"F",2019-11-14,50,0.390321645899739,0
"WR10055194",16,"M",2020-05-11,44,0.0913744808268135,0
"WR10047731",16,"M",2017-10-10,54,0.321259538298078,1
"WR10023957",16,"F",2019-03-12,45,0.104027818023761,NA
"WR10011465",12,"F",2020-06-14,37,0.0984255771274027,0
"WR10042229",1,"M",2019-08-11,66,0.182942142374191,1
"WR10025548",12,"M",2020-06-18,46,0.115715251617889,0
"WR10002253",16,"F",2020-01-24,24,0.0966869506423259,0
"WR10006460",12,"M",2017-12-15,31,0.354003670433691,1
"WR10028032",16,"M",2020-05-28,55,0.312276634791848,0
"WR10006167",16,"M",2020-06-14,31,0.121993625036221,0
"WR10014055",7,"M",2018-06-10,26,0.0498406259055346,1
"WR10054833",1,"U",2019-11-27,50,0.256737177629673,NA
"WR10038605",1,"M",2020-02-26,41,0.164976335361731,0
"WR10026104",4,"M",2019-11-12,45,0.103158504781223,0
"WR10012101",1,"M",2020-04-15,32,0.00898290350623008,0
"WR10008596",1,"M",2019-01-28,32,0.0106249396310248,1
"WR10046844",7,"M",2019-07-14,49,0.319037960011591,1
"WR10018710",16,"M",2019-06-21,34,0.399497730126533,1
"WR10030732",4,"F",2020-03-02,50,0.104317589104607,0
"WR10009164",12,"F",2018-02-11,38,0.198203419298754,NA
"WR10020950",1,"M",2019-07-10,60,0.173283106345987,1
"WR10046776",1,"F",2019-08-21,42,0.156476383656911,0
"WR10051824",16,"F",2019-10-09,38,0.0255964454747416,0
"WR10054162",16,"F",2020-03-18,69,0.0173862648507679,NA
"WR10021467",1,"M",2020-01-18,67,0.165942238964551,0
"WR10048223",1,"M",2019-12-18,66,0.00695450594030716,0
"WR10016488",7,"F",2020-06-16,57,0.192697768762677,1
"WR10008618",4,"M",2017-09-23,27,0.29914034579349,NA
"WR10040379",16,"F",2020-06-06,50,0.338356032068,0
"WR10048113",4,"F",2020-06-12,44,0.235777069448469,0
"WR10047122",12,"M",2020-04-28,58,0.0475224572587656,NA
"WR10005149",12,"F",2019-03-18,38,0.0313918670916642,0
"WR10053748",12,"M",2019-12-24,48,0.000386361441128175,0
"WR10018119",16,"M",2019-05-23,55,0.0576644450883802,0
"WR10014699",12,"M",2020-06-27,50,0.515406162464986,0
"WR10008293",12,"M",2020-02-26,27,0.0371872887085869,0
"WR10033574",4,"M",2020-04-21,58,0.147010528349271,0
"WR10038722",4,"F",2018-07-07,35,0.141021926011784,0
"WR10044543",1,"F",2020-06-22,48,0.484980198976142,0
"WR10015683",16,"M",2019-11-07,48,0.0666473485946103,0
"WR10023144",1,"M",2019-04-01,58,0.00849995170481986,1
"WR10055927",4,"F",2019-12-26,51,0.510963005892012,0
"WR10039062",12,"M",2019-09-11,56,0.315753887762001,1
"WR10033044",16,"M",2019-10-18,48,0.0999710228919154,0
"WR10050578",12,"F",2020-03-20,50,0.100067613252197,0
"WR10048426",4,"F",2019-07-17,50,0.194146624166908,0
"WR10035001",4,"M",2019-02-27,56,0.152226407804501,1
"WR10035781",1,"U",2019-09-17,38,0.0936926494735825,0
"WR10000120",12,"F",2019-10-29,29,0.403651115618661,1
"WR10023704",16,"M",2017-12-23,47,0.10538008306771,1
"WR10001017",12,"M",2019-04-03,33,0.381435332753791,1
"WR10031366",12,"M",2019-08-03,61,0.196464792813677,NA
"WR10017317",1,"M",2019-10-27,43,0.205834057761035,0
"WR10050510",16,"F",2018-06-27,43,0.373514923210664,0
"WR10036227",16,"M",2020-04-21,41,0.226407804501111,0
"WR10017894",16,"M",2018-09-22,48,0.455906500531247,0
"WR10025279",12,"F",2019-12-07,58,0.0725393605718149,1
"WR10053535",1,"M",2020-01-27,42,0.274509803921569,0
"WR10010408",12,"M",2019-06-29,35,0.0214430599826137,0
"WR10012477",4,"F",2017-05-25,34,0.277987056891722,NA
"WR10013580",1,"M",2020-05-26,31,0.0469429150970733,0
"WR10016165",7,"M",2020-03-02,49,0.260987153482082,0
"WR10050327",16,"M",2020-05-03,46,0.0194146624166908,0
"WR10004385",16,"U",2020-01-09,33,0.0185453491741524,0
"WR10033809",16,"M",2018-11-03,54,0.474548440065681,0
"WR10029480",16,"F",2018-03-19,41,0.152709359605911,1
"WR10010710",4,"M",2018-09-22,36,0.0838404327248141,0
"WR10025189",4,"M",2020-05-26,62,0.111658456486043,0
"WR10023972",16,"F",2020-05-31,54,0.187964841108857,0
"WR10001337",1,"M",2020-02-12,24,0.0637496377861489,0
"WR10052688",16,"F",2017-12-20,35,0.0830677098425577,1
"WR10054242",12,"M",2019-09-28,50,0.339225345310538,0
"WR10017889",1,"F",2017-08-22,45,0.347145754853666,1
"WR10009792",4,"F",2020-06-08,32,0.0764029749830967,0
"WR10011844",4,"M",2017-10-28,24,0.0200907949386651,1
"WR10055538",16,"M",2019-03-25,38,0.167487684729064,0
"WR10009571",12,"M",2019-11-18,33,0.0764995653433787,NA
"WR10052924",1,"F",2020-05-19,52,0.0731189027335072,0
"WR10008760",4,"M",2019-06-09,36,0.0677098425577127,0
"WR10036217",1,"M",2018-04-20,57,0.388679609774944,1
"WR10015730",16,"M",2019-11-30,50,0.094755143436685,0
"WR10017357",16,"F",2020-06-20,52,0.174055829228243,0
"WR10007581",4,"M",2019-03-23,32,0.307447116777746,1
"WR10054933",1,"F",2020-01-23,65,0.218873756399111,NA
"WR10051555",16,"M",2018-11-29,60,0.196368202453395,1
"WR10055605",12,"M",2019-12-18,37,0.240123635661161,0
"WR10036349",1,"M",2020-06-20,34,0.278663189413696,0
"WR10047289",1,"F",2020-02-28,44,0.265720081135903,0
"WR10037147",4,"M",2020-05-03,51,0.404327248140636,0
"WR10043578",1,"M",2019-12-11,38,0.421616922631121,0
"WR10051016",12,"F",2020-03-09,49,0.309378923983386,0
"WR10051786",12,"M",2018-11-18,57,0.0717666376895586,1
"WR10023823",4,"F",2020-03-05,52,0.02646575871728,0
"WR10035989",4,"F",2020-05-20,66,0.180720564087704,0
"WR10005971",16,"M",2020-01-20,34,0.022022602144306,0
"WR10045908",1,"F",2020-05-21,44,0.135419685115425,0
"WR10033590",12,"F",2020-05-20,37,0.00521587945523037,0
"WR10041894",1,"M",2020-06-08,60,0.202549985511446,0
"WR10034088",1,"F",2020-05-30,40,0.437650922437941,NA
"WR10001430",12,"M",2019-11-01,32,0.37805467014392,1
"WR10004008",16,"M",2018-01-31,31,0.236549792330725,NA
"WR10046698",1,"F",2019-08-18,48,0.0534144692359702,0
"WR10030447",16,"M",2019-05-01,54,0.45890080169999,0
"WR10007817",16,"M",2020-06-24,31,0.283685888148363,0
"WR10038981",1,"F",2019-08-03,59,0.434366850188351,1
"WR10044104",12,"M",2019-10-29,32,0.0481985897807399,1
"WR10055328",16,"M",2020-01-29,39,0.0609485173379697,0
"WR10005522",1,"F",2019-09-21,44,0.106539167391094,0
"WR10023405",1,"M",2020-05-22,54,0.183521684535883,0
"WR10024782",1,"M",2020-02-04,54,0.506326668598474,NA
"WR10037547",4,"M",2019-10-16,55,0.0445281560900222,1
"WR10043486",4,"M",2016-11-01,73,0.116391384139863,1
"WR10038399",1,"F",2020-06-21,50,0.185453491741524,0
"WR10037991",16,"M",2019-07-27,45,0.0921472037090698,0
"WR10041320",1,"M",2020-02-19,56,0.00231816864676905,0
"WR10051623",16,"M",2020-05-24,42,0.319520911813001,0
"WR10046527",1,"M",2020-04-24,41,0.0127499275572298,0
"WR10030054",16,"M",2020-04-24,59,0.200328407224959,0
"WR10028399",1,"M",2020-04-16,47,0.154930937892398,0
"WR10028319",16,"F",2017-02-24,47,0.0923403844296339,1
"WR10032181",12,"M",2019-10-12,51,0.0192214816961267,0
"WR10039092",12,"U",2020-01-31,58,0.243407707910751,0
"WR10008671",16,"M",2019-04-02,24,0.176180817154448,1
"WR10048575",1,"M",2020-04-25,49,0.00830677098425577,0
"WR10049839",1,"M",2019-01-28,48,0.365497923307254,0
"WR10014362",12,"M",2020-06-23,47,0.359316140249203,0
"WR10033461",16,"F",2020-05-24,44,0.145948034386168,0
"WR10040419",4,"M",2019-02-19,55,0.00299430116874336,1
"WR10008774",12,"F",2020-02-25,31,0.359412730609485,1
"WR10036321",1,"F",2020-06-24,51,0.130396986380759,NA
"WR10037808",16,"M",2018-03-03,62,0.177919443639525,1
"WR10056106",16,"M",2020-06-19,67,0.218197623877137,0
"WR10054728",1,"M",2020-01-10,35,0.307157345696899,0
"WR10021532",12,"F",2018-09-30,46,0.0835506616439679,0
"WR10047159",1,"M",2018-06-03,44,0.165362696802859,0
"WR10055010",1,"M",2020-05-15,37,0.499758524099295,0
